data,valor
03/12/2015,0.25
04/12/2015,0.25
05/12/2015,0.25
06/12/2015,0.25
07/12/2015,0.25
08/12/2015,0.25
09/12/2015,0.25
10/12/2015,0.25
11/12/2015,0.25
12/12/2015,0.25
13/12/2015,0.25
14/12/2015,0.25
15/12/2015,0.25
16/12/2015,0.5
17/12/2015,0.5
18/12/2015,0.5
19/12/2015,0.5
20/12/2015,0.5
21/12/2015,0.5
22/12/2015,0.5
23/12/2015,0.5
24/12/2015,0.5
25/12/2015,0.5
26/12/2015,0.5
27/12/2015,0.5
28/12/2015,0.5
29/12/2015,0.5
30/12/2015,0.5
31/12/2015,0.5
01/01/2016,0.5
02/01/2016,0.5
03/01/2016,0.5
04/01/2016,0.5
05/01/2016,0.5
06/01/2016,0.5
07/01/2016,0.5
08/01/2016,0.5
09/01/2016,0.5
10/01/2016,0.5
11/01/2016,0.5
12/01/2016,0.5
13/01/2016,0.5
14/01/2016,0.5
15/01/2016,0.5
16/01/2016,0.5
17/01/2016,0.5
18/01/2016,0.5
19/01/2016,0.5
20/01/2016,0.5
21/01/2016,0.5
22/01/2016,0.5
23/01/2016,0.5
24/01/2016,0.5
25/01/2016,0.5
26/01/2016,0.5
27/01/2016,0.5
28/01/2016,0.5
29/01/2016,0.5
30/01/2016,0.5
31/01/2016,0.5
01/02/2016,0.5
02/02/2016,0.5
03/02/2016,0.5
04/02/2016,0.5
05/02/2016,0.5
06/02/2016,0.5
07/02/2016,0.5
08/02/2016,0.5
09/02/2016,0.5
10/02/2016,0.5
11/02/2016,0.5
12/02/2016,0.5
13/02/2016,0.5
14/02/2016,0.5
15/02/2016,0.5
16/02/2016,0.5
17/02/2016,0.5
18/02/2016,0.5
19/02/2016,0.5
20/02/2016,0.5
21/02/2016,0.5
22/02/2016,0.5
23/02/2016,0.5
24/02/2016,0.5
25/02/2016,0.5
26/02/2016,0.5
27/02/2016,0.5
28/02/2016,0.5
29/02/2016,0.5
01/03/2016,0.5
02/03/2016,0.5
03/03/2016,0.5
04/03/2016,0.5
05/03/2016,0.5
06/03/2016,0.5
07/03/2016,0.5
08/03/2016,0.5
09/03/2016,0.5
10/03/2016,0.5
11/03/2016,0.5
12/03/2016,0.5
13/03/2016,0.5
14/03/2016,0.5
15/03/2016,0.5
16/03/2016,0.5
17/03/2016,0.5
18/03/2016,0.5
19/03/2016,0.5
20/03/2016,0.5
21/03/2016,0.5
22/03/2016,0.5
23/03/2016,0.5
24/03/2016,0.5
25/03/2016,0.5
26/03/2016,0.5
27/03/2016,0.5
28/03/2016,0.5
29/03/2016,0.5
30/03/2016,0.5
31/03/2016,0.5
01/04/2016,0.5
02/04/2016,0.5
03/04/2016,0.5
04/04/2016,0.5
05/04/2016,0.5
06/04/2016,0.5
07/04/2016,0.5
08/04/2016,0.5
09/04/2016,0.5
10/04/2016,0.5
11/04/2016,0.5
12/04/2016,0.5
13/04/2016,0.5
14/04/2016,0.5
15/04/2016,0.5
16/04/2016,0.5
17/04/2016,0.5
18/04/2016,0.5
19/04/2016,0.5
20/04/2016,0.5
21/04/2016,0.5
22/04/2016,0.5
23/04/2016,0.5
24/04/2016,0.5
25/04/2016,0.5
26/04/2016,0.5
27/04/2016,0.5
28/04/2016,0.5
29/04/2016,0.5
30/04/2016,0.5
01/05/2016,0.5
02/05/2016,0.5
03/05/2016,0.5
04/05/2016,0.5
05/05/2016,0.5
06/05/2016,0.5
07/05/2016,0.5
08/05/2016,0.5
09/05/2016,0.5
10/05/2016,0.5
11/05/2016,0.5
12/05/2016,0.5
13/05/2016,0.5
14/05/2016,0.5
15/05/2016,0.5
16/05/2016,0.5
17/05/2016,0.5
18/05/2016,0.5
19/05/2016,0.5
20/05/2016,0.5
21/05/2016,0.5
22/05/2016,0.5
23/05/2016,0.5
24/05/2016,0.5
25/05/2016,0.5
26/05/2016,0.5
27/05/2016,0.5
28/05/2016,0.5
29/05/2016,0.5
30/05/2016,0.5
31/05/2016,0.5
01/06/2016,0.5
02/06/2016,0.5
03/06/2016,0.5
04/06/2016,0.5
05/06/2016,0.5
06/06/2016,0.5
07/06/2016,0.5
08/06/2016,0.5
09/06/2016,0.5
10/06/2016,0.5
11/06/2016,0.5
12/06/2016,0.5
13/06/2016,0.5
14/06/2016,0.5
15/06/2016,0.5
16/06/2016,0.5
17/06/2016,0.5
18/06/2016,0.5
19/06/2016,0.5
20/06/2016,0.5
21/06/2016,0.5
22/06/2016,0.5
23/06/2016,0.5
24/06/2016,0.5
25/06/2016,0.5
26/06/2016,0.5
27/06/2016,0.5
28/06/2016,0.5
29/06/2016,0.5
30/06/2016,0.5
01/07/2016,0.5
02/07/2016,0.5
03/07/2016,0.5
04/07/2016,0.5
05/07/2016,0.5
06/07/2016,0.5
07/07/2016,0.5
08/07/2016,0.5
09/07/2016,0.5
10/07/2016,0.5
11/07/2016,0.5
12/07/2016,0.5
13/07/2016,0.5
14/07/2016,0.5
15/07/2016,0.5
16/07/2016,0.5
17/07/2016,0.5
18/07/2016,0.5
19/07/2016,0.5
20/07/2016,0.5
21/07/2016,0.5
22/07/2016,0.5
23/07/2016,0.5
24/07/2016,0.5
25/07/2016,0.5
26/07/2016,0.5
27/07/2016,0.5
28/07/2016,0.5
29/07/2016,0.5
30/07/2016,0.5
31/07/2016,0.5
01/08/2016,0.5
02/08/2016,0.5
03/08/2016,0.5
04/08/2016,0.5
05/08/2016,0.5
06/08/2016,0.5
07/08/2016,0.5
08/08/2016,0.5
09/08/2016,0.5
10/08/2016,0.5
11/08/2016,0.5
12/08/2016,0.5
13/08/2016,0.5
14/08/2016,0.5
15/08/2016,0.5
16/08/2016,0.5
17/08/2016,0.5
18/08/2016,0.5
19/08/2016,0.5
20/08/2016,0.5
21/08/2016,0.5
22/08/2016,0.5
23/08/2016,0.5
24/08/2016,0.5
25/08/2016,0.5
26/08/2016,0.5
27/08/2016,0.5
28/08/2016,0.5
29/08/2016,0.5
30/08/2016,0.5
31/08/2016,0.5
01/09/2016,0.5
02/09/2016,0.5
03/09/2016,0.5
04/09/2016,0.5
05/09/2016,0.5
06/09/2016,0.5
07/09/2016,0.5
08/09/2016,0.5
09/09/2016,0.5
10/09/2016,0.5
11/09/2016,0.5
12/09/2016,0.5
13/09/2016,0.5
14/09/2016,0.5
15/09/2016,0.5
16/09/2016,0.5
17/09/2016,0.5
18/09/2016,0.5
19/09/2016,0.5
20/09/2016,0.5
21/09/2016,0.5
22/09/2016,0.5
23/09/2016,0.5
24/09/2016,0.5
25/09/2016,0.5
26/09/2016,0.5
27/09/2016,0.5
28/09/2016,0.5
29/09/2016,0.5
30/09/2016,0.5
01/10/2016,0.5
02/10/2016,0.5
03/10/2016,0.5
04/10/2016,0.5
05/10/2016,0.5
06/10/2016,0.5
07/10/2016,0.5
08/10/2016,0.5
09/10/2016,0.5
10/10/2016,0.5
11/10/2016,0.5
12/10/2016,0.5
13/10/2016,0.5
14/10/2016,0.5
15/10/2016,0.5
16/10/2016,0.5
17/10/2016,0.5
18/10/2016,0.5
19/10/2016,0.5
20/10/2016,0.5
21/10/2016,0.5
22/10/2016,0.5
23/10/2016,0.5
24/10/2016,0.5
25/10/2016,0.5
26/10/2016,0.5
27/10/2016,0.5
28/10/2016,0.5
29/10/2016,0.5
30/10/2016,0.5
31/10/2016,0.5
01/11/2016,0.5
02/11/2016,0.5
03/11/2016,0.5
04/11/2016,0.5
05/11/2016,0.5
06/11/2016,0.5
07/11/2016,0.5
08/11/2016,0.5
09/11/2016,0.5
10/11/2016,0.5
11/11/2016,0.5
12/11/2016,0.5
13/11/2016,0.5
14/11/2016,0.5
15/11/2016,0.5
16/11/2016,0.5
17/11/2016,0.5
18/11/2016,0.5
19/11/2016,0.5
20/11/2016,0.5
21/11/2016,0.5
22/11/2016,0.5
23/11/2016,0.5
24/11/2016,0.5
25/11/2016,0.5
26/11/2016,0.5
27/11/2016,0.5
28/11/2016,0.5
29/11/2016,0.5
30/11/2016,0.5
01/12/2016,0.5
02/12/2016,0.5
03/12/2016,0.5
04/12/2016,0.5
05/12/2016,0.5
06/12/2016,0.5
07/12/2016,0.5
08/12/2016,0.5
09/12/2016,0.5
10/12/2016,0.5
11/12/2016,0.5
12/12/2016,0.5
13/12/2016,0.5
14/12/2016,0.75
15/12/2016,0.75
16/12/2016,0.75
17/12/2016,0.75
18/12/2016,0.75
19/12/2016,0.75
20/12/2016,0.75
21/12/2016,0.75
22/12/2016,0.75
23/12/2016,0.75
24/12/2016,0.75
25/12/2016,0.75
26/12/2016,0.75
27/12/2016,0.75
28/12/2016,0.75
29/12/2016,0.75
30/12/2016,0.75
31/12/2016,0.75
01/01/2017,0.75
02/01/2017,0.75
03/01/2017,0.75
04/01/2017,0.75
05/01/2017,0.75
06/01/2017,0.75
07/01/2017,0.75
08/01/2017,0.75
09/01/2017,0.75
10/01/2017,0.75
11/01/2017,0.75
12/01/2017,0.75
13/01/2017,0.75
14/01/2017,0.75
15/01/2017,0.75
16/01/2017,0.75
17/01/2017,0.75
18/01/2017,0.75
19/01/2017,0.75
20/01/2017,0.75
21/01/2017,0.75
22/01/2017,0.75
23/01/2017,0.75
24/01/2017,0.75
25/01/2017,0.75
26/01/2017,0.75
27/01/2017,0.75
28/01/2017,0.75
29/01/2017,0.75
30/01/2017,0.75
31/01/2017,0.75
01/02/2017,0.75
02/02/2017,0.75
03/02/2017,0.75
04/02/2017,0.75
05/02/2017,0.75
06/02/2017,0.75
07/02/2017,0.75
08/02/2017,0.75
09/02/2017,0.75
10/02/2017,0.75
11/02/2017,0.75
12/02/2017,0.75
13/02/2017,0.75
14/02/2017,0.75
15/02/2017,0.75
16/02/2017,0.75
17/02/2017,0.75
18/02/2017,0.75
19/02/2017,0.75
20/02/2017,0.75
21/02/2017,0.75
22/02/2017,0.75
23/02/2017,0.75
24/02/2017,0.75
25/02/2017,0.75
26/02/2017,0.75
27/02/2017,0.75
28/02/2017,0.75
01/03/2017,0.75
02/03/2017,0.75
03/03/2017,0.75
04/03/2017,0.75
05/03/2017,0.75
06/03/2017,0.75
07/03/2017,0.75
08/03/2017,0.75
09/03/2017,0.75
10/03/2017,0.75
11/03/2017,0.75
12/03/2017,0.75
13/03/2017,0.75
14/03/2017,0.75
15/03/2017,0.75
16/03/2017,1.0
17/03/2017,1.0
18/03/2017,1.0
19/03/2017,1.0
20/03/2017,1.0
21/03/2017,1.0
22/03/2017,1.0
23/03/2017,1.0
24/03/2017,1.0
25/03/2017,1.0
26/03/2017,1.0
27/03/2017,1.0
28/03/2017,1.0
29/03/2017,1.0
30/03/2017,1.0
31/03/2017,1.0
01/04/2017,1.0
02/04/2017,1.0
03/04/2017,1.0
04/04/2017,1.0
05/04/2017,1.0
06/04/2017,1.0
07/04/2017,1.0
08/04/2017,1.0
09/04/2017,1.0
10/04/2017,1.0
11/04/2017,1.0
12/04/2017,1.0
13/04/2017,1.0
14/04/2017,1.0
15/04/2017,1.0
16/04/2017,1.0
17/04/2017,1.0
18/04/2017,1.0
19/04/2017,1.0
20/04/2017,1.0
21/04/2017,1.0
22/04/2017,1.0
23/04/2017,1.0
24/04/2017,1.0
25/04/2017,1.0
26/04/2017,1.0
27/04/2017,1.0
28/04/2017,1.0
29/04/2017,1.0
30/04/2017,1.0
01/05/2017,1.0
02/05/2017,1.0
03/05/2017,1.0
04/05/2017,1.0
05/05/2017,1.0
06/05/2017,1.0
07/05/2017,1.0
08/05/2017,1.0
09/05/2017,1.0
10/05/2017,1.0
11/05/2017,1.0
12/05/2017,1.0
13/05/2017,1.0
14/05/2017,1.0
15/05/2017,1.0
16/05/2017,1.0
17/05/2017,1.0
18/05/2017,1.0
19/05/2017,1.0
20/05/2017,1.0
21/05/2017,1.0
22/05/2017,1.0
23/05/2017,1.0
24/05/2017,1.0
25/05/2017,1.0
26/05/2017,1.0
27/05/2017,1.0
28/05/2017,1.0
29/05/2017,1.0
30/05/2017,1.0
31/05/2017,1.0
01/06/2017,1.0
02/06/2017,1.0
03/06/2017,1.0
04/06/2017,1.0
05/06/2017,1.0
06/06/2017,1.0
07/06/2017,1.0
08/06/2017,1.0
09/06/2017,1.0
10/06/2017,1.0
11/06/2017,1.0
12/06/2017,1.0
13/06/2017,1.0
14/06/2017,1.0
15/06/2017,1.25
16/06/2017,1.25
17/06/2017,1.25
18/06/2017,1.25
19/06/2017,1.25
20/06/2017,1.25
21/06/2017,1.25
22/06/2017,1.25
23/06/2017,1.25
24/06/2017,1.25
25/06/2017,1.25
26/06/2017,1.25
27/06/2017,1.25
28/06/2017,1.25
29/06/2017,1.25
30/06/2017,1.25
01/07/2017,1.25
02/07/2017,1.25
03/07/2017,1.25
04/07/2017,1.25
05/07/2017,1.25
06/07/2017,1.25
07/07/2017,1.25
08/07/2017,1.25
09/07/2017,1.25
10/07/2017,1.25
11/07/2017,1.25
12/07/2017,1.25
13/07/2017,1.25
14/07/2017,1.25
15/07/2017,1.25
16/07/2017,1.25
17/07/2017,1.25
18/07/2017,1.25
19/07/2017,1.25
20/07/2017,1.25
21/07/2017,1.25
22/07/2017,1.25
23/07/2017,1.25
24/07/2017,1.25
25/07/2017,1.25
26/07/2017,1.25
27/07/2017,1.25
28/07/2017,1.25
29/07/2017,1.25
30/07/2017,1.25
31/07/2017,1.25
01/08/2017,1.25
02/08/2017,1.25
03/08/2017,1.25
04/08/2017,1.25
05/08/2017,1.25
06/08/2017,1.25
07/08/2017,1.25
08/08/2017,1.25
09/08/2017,1.25
10/08/2017,1.25
11/08/2017,1.25
12/08/2017,1.25
13/08/2017,1.25
14/08/2017,1.25
15/08/2017,1.25
16/08/2017,1.25
17/08/2017,1.25
18/08/2017,1.25
19/08/2017,1.25
20/08/2017,1.25
21/08/2017,1.25
22/08/2017,1.25
23/08/2017,1.25
24/08/2017,1.25
25/08/2017,1.25
26/08/2017,1.25
27/08/2017,1.25
28/08/2017,1.25
29/08/2017,1.25
30/08/2017,1.25
31/08/2017,1.25
01/09/2017,1.25
02/09/2017,1.25
03/09/2017,1.25
04/09/2017,1.25
05/09/2017,1.25
06/09/2017,1.25
07/09/2017,1.25
08/09/2017,1.25
09/09/2017,1.25
10/09/2017,1.25
11/09/2017,1.25
12/09/2017,1.25
13/09/2017,1.25
14/09/2017,1.25
15/09/2017,1.25
16/09/2017,1.25
17/09/2017,1.25
18/09/2017,1.25
19/09/2017,1.25
20/09/2017,1.25
21/09/2017,1.25
22/09/2017,1.25
23/09/2017,1.25
24/09/2017,1.25
25/09/2017,1.25
26/09/2017,1.25
27/09/2017,1.25
28/09/2017,1.25
29/09/2017,1.25
30/09/2017,1.25
01/10/2017,1.25
02/10/2017,1.25
03/10/2017,1.25
04/10/2017,1.25
05/10/2017,1.25
06/10/2017,1.25
07/10/2017,1.25
08/10/2017,1.25
09/10/2017,1.25
10/10/2017,1.25
11/10/2017,1.25
12/10/2017,1.25
13/10/2017,1.25
14/10/2017,1.25
15/10/2017,1.25
16/10/2017,1.25
17/10/2017,1.25
18/10/2017,1.25
19/10/2017,1.25
20/10/2017,1.25
21/10/2017,1.25
22/10/2017,1.25
23/10/2017,1.25
24/10/2017,1.25
25/10/2017,1.25
26/10/2017,1.25
27/10/2017,1.25
28/10/2017,1.25
29/10/2017,1.25
30/10/2017,1.25
31/10/2017,1.25
01/11/2017,1.25
02/11/2017,1.25
03/11/2017,1.25
04/11/2017,1.25
05/11/2017,1.25
06/11/2017,1.25
07/11/2017,1.25
08/11/2017,1.25
09/11/2017,1.25
10/11/2017,1.25
11/11/2017,1.25
12/11/2017,1.25
13/11/2017,1.25
14/11/2017,1.25
15/11/2017,1.25
16/11/2017,1.25
17/11/2017,1.25
18/11/2017,1.25
19/11/2017,1.25
20/11/2017,1.25
21/11/2017,1.25
22/11/2017,1.25
23/11/2017,1.25
24/11/2017,1.25
25/11/2017,1.25
26/11/2017,1.25
27/11/2017,1.25
28/11/2017,1.25
29/11/2017,1.25
30/11/2017,1.25
01/12/2017,1.25
02/12/2017,1.25
03/12/2017,1.25
04/12/2017,1.25
05/12/2017,1.25
06/12/2017,1.25
07/12/2017,1.25
08/12/2017,1.25
09/12/2017,1.25
10/12/2017,1.25
11/12/2017,1.25
12/12/2017,1.25
13/12/2017,1.25
14/12/2017,1.5
15/12/2017,1.5
16/12/2017,1.5
17/12/2017,1.5
18/12/2017,1.5
19/12/2017,1.5
20/12/2017,1.5
21/12/2017,1.5
22/12/2017,1.5
23/12/2017,1.5
24/12/2017,1.5
25/12/2017,1.5
26/12/2017,1.5
27/12/2017,1.5
28/12/2017,1.5
29/12/2017,1.5
30/12/2017,1.5
31/12/2017,1.5
01/01/2018,1.5
02/01/2018,1.5
03/01/2018,1.5
04/01/2018,1.5
05/01/2018,1.5
06/01/2018,1.5
07/01/2018,1.5
08/01/2018,1.5
09/01/2018,1.5
10/01/2018,1.5
11/01/2018,1.5
12/01/2018,1.5
13/01/2018,1.5
14/01/2018,1.5
15/01/2018,1.5
16/01/2018,1.5
17/01/2018,1.5
18/01/2018,1.5
19/01/2018,1.5
20/01/2018,1.5
21/01/2018,1.5
22/01/2018,1.5
23/01/2018,1.5
24/01/2018,1.5
25/01/2018,1.5
26/01/2018,1.5
27/01/2018,1.5
28/01/2018,1.5
29/01/2018,1.5
30/01/2018,1.5
31/01/2018,1.5
01/02/2018,1.5
02/02/2018,1.5
03/02/2018,1.5
04/02/2018,1.5
05/02/2018,1.5
06/02/2018,1.5
07/02/2018,1.5
08/02/2018,1.5
09/02/2018,1.5
10/02/2018,1.5
11/02/2018,1.5
12/02/2018,1.5
13/02/2018,1.5
14/02/2018,1.5
15/02/2018,1.5
16/02/2018,1.5
17/02/2018,1.5
18/02/2018,1.5
19/02/2018,1.5
20/02/2018,1.5
21/02/2018,1.5
22/02/2018,1.5
23/02/2018,1.5
24/02/2018,1.5
25/02/2018,1.5
26/02/2018,1.5
27/02/2018,1.5
28/02/2018,1.5
01/03/2018,1.5
02/03/2018,1.5
03/03/2018,1.5
04/03/2018,1.5
05/03/2018,1.5
06/03/2018,1.5
07/03/2018,1.5
08/03/2018,1.5
09/03/2018,1.5
10/03/2018,1.5
11/03/2018,1.5
12/03/2018,1.5
13/03/2018,1.5
14/03/2018,1.5
15/03/2018,1.5
16/03/2018,1.5
17/03/2018,1.5
18/03/2018,1.5
19/03/2018,1.5
20/03/2018,1.5
21/03/2018,1.5
22/03/2018,1.75
23/03/2018,1.75
24/03/2018,1.75
25/03/2018,1.75
26/03/2018,1.75
27/03/2018,1.75
28/03/2018,1.75
29/03/2018,1.75
30/03/2018,1.75
31/03/2018,1.75
01/04/2018,1.75
02/04/2018,1.75
03/04/2018,1.75
04/04/2018,1.75
05/04/2018,1.75
06/04/2018,1.75
07/04/2018,1.75
08/04/2018,1.75
09/04/2018,1.75
10/04/2018,1.75
11/04/2018,1.75
12/04/2018,1.75
13/04/2018,1.75
14/04/2018,1.75
15/04/2018,1.75
16/04/2018,1.75
17/04/2018,1.75
18/04/2018,1.75
19/04/2018,1.75
20/04/2018,1.75
21/04/2018,1.75
22/04/2018,1.75
23/04/2018,1.75
24/04/2018,1.75
25/04/2018,1.75
26/04/2018,1.75
27/04/2018,1.75
28/04/2018,1.75
29/04/2018,1.75
30/04/2018,1.75
01/05/2018,1.75
02/05/2018,1.75
03/05/2018,1.75
04/05/2018,1.75
05/05/2018,1.75
06/05/2018,1.75
07/05/2018,1.75
08/05/2018,1.75
09/05/2018,1.75
10/05/2018,1.75
11/05/2018,1.75
12/05/2018,1.75
13/05/2018,1.75
14/05/2018,1.75
15/05/2018,1.75
16/05/2018,1.75
17/05/2018,1.75
18/05/2018,1.75
19/05/2018,1.75
20/05/2018,1.75
21/05/2018,1.75
22/05/2018,1.75
23/05/2018,1.75
24/05/2018,1.75
25/05/2018,1.75
26/05/2018,1.75
27/05/2018,1.75
28/05/2018,1.75
29/05/2018,1.75
30/05/2018,1.75
31/05/2018,1.75
01/06/2018,1.75
02/06/2018,1.75
03/06/2018,1.75
04/06/2018,1.75
05/06/2018,1.75
06/06/2018,1.75
07/06/2018,1.75
08/06/2018,1.75
09/06/2018,1.75
10/06/2018,1.75
11/06/2018,1.75
12/06/2018,1.75
13/06/2018,1.75
14/06/2018,2.0
15/06/2018,2.0
16/06/2018,2.0
17/06/2018,2.0
18/06/2018,2.0
19/06/2018,2.0
20/06/2018,2.0
21/06/2018,2.0
22/06/2018,2.0
23/06/2018,2.0
24/06/2018,2.0
25/06/2018,2.0
26/06/2018,2.0
27/06/2018,2.0
28/06/2018,2.0
29/06/2018,2.0
30/06/2018,2.0
01/07/2018,2.0
02/07/2018,2.0
03/07/2018,2.0
04/07/2018,2.0
05/07/2018,2.0
06/07/2018,2.0
07/07/2018,2.0
08/07/2018,2.0
09/07/2018,2.0
10/07/2018,2.0
11/07/2018,2.0
12/07/2018,2.0
13/07/2018,2.0
14/07/2018,2.0
15/07/2018,2.0
16/07/2018,2.0
17/07/2018,2.0
18/07/2018,2.0
19/07/2018,2.0
20/07/2018,2.0
21/07/2018,2.0
22/07/2018,2.0
23/07/2018,2.0
24/07/2018,2.0
25/07/2018,2.0
26/07/2018,2.0
27/07/2018,2.0
28/07/2018,2.0
29/07/2018,2.0
30/07/2018,2.0
31/07/2018,2.0
01/08/2018,2.0
02/08/2018,2.0
03/08/2018,2.0
04/08/2018,2.0
05/08/2018,2.0
06/08/2018,2.0
07/08/2018,2.0
08/08/2018,2.0
09/08/2018,2.0
10/08/2018,2.0
11/08/2018,2.0
12/08/2018,2.0
13/08/2018,2.0
14/08/2018,2.0
15/08/2018,2.0
16/08/2018,2.0
17/08/2018,2.0
18/08/2018,2.0
19/08/2018,2.0
20/08/2018,2.0
21/08/2018,2.0
22/08/2018,2.0
23/08/2018,2.0
24/08/2018,2.0
25/08/2018,2.0
26/08/2018,2.0
27/08/2018,2.0
28/08/2018,2.0
29/08/2018,2.0
30/08/2018,2.0
31/08/2018,2.0
01/09/2018,2.0
02/09/2018,2.0
03/09/2018,2.0
04/09/2018,2.0
05/09/2018,2.0
06/09/2018,2.0
07/09/2018,2.0
08/09/2018,2.0
09/09/2018,2.0
10/09/2018,2.0
11/09/2018,2.0
12/09/2018,2.0
13/09/2018,2.0
14/09/2018,2.0
15/09/2018,2.0
16/09/2018,2.0
17/09/2018,2.0
18/09/2018,2.0
19/09/2018,2.0
20/09/2018,2.0
21/09/2018,2.0
22/09/2018,2.0
23/09/2018,2.0
24/09/2018,2.0
25/09/2018,2.0
26/09/2018,2.0
27/09/2018,2.25
28/09/2018,2.25
29/09/2018,2.25
30/09/2018,2.25
01/10/2018,2.25
02/10/2018,2.25
03/10/2018,2.25
04/10/2018,2.25
05/10/2018,2.25
06/10/2018,2.25
07/10/2018,2.25
08/10/2018,2.25
09/10/2018,2.25
10/10/2018,2.25
11/10/2018,2.25
12/10/2018,2.25
13/10/2018,2.25
14/10/2018,2.25
15/10/2018,2.25
16/10/2018,2.25
17/10/2018,2.25
18/10/2018,2.25
19/10/2018,2.25
20/10/2018,2.25
21/10/2018,2.25
22/10/2018,2.25
23/10/2018,2.25
24/10/2018,2.25
25/10/2018,2.25
26/10/2018,2.25
27/10/2018,2.25
28/10/2018,2.25
29/10/2018,2.25
30/10/2018,2.25
31/10/2018,2.25
01/11/2018,2.25
02/11/2018,2.25
03/11/2018,2.25
04/11/2018,2.25
05/11/2018,2.25
06/11/2018,2.25
07/11/2018,2.25
08/11/2018,2.25
09/11/2018,2.25
10/11/2018,2.25
11/11/2018,2.25
12/11/2018,2.25
13/11/2018,2.25
14/11/2018,2.25
15/11/2018,2.25
16/11/2018,2.25
17/11/2018,2.25
18/11/2018,2.25
19/11/2018,2.25
20/11/2018,2.25
21/11/2018,2.25
22/11/2018,2.25
23/11/2018,2.25
24/11/2018,2.25
25/11/2018,2.25
26/11/2018,2.25
27/11/2018,2.25
28/11/2018,2.25
29/11/2018,2.25
30/11/2018,2.25
01/12/2018,2.25
02/12/2018,2.25
03/12/2018,2.25
04/12/2018,2.25
05/12/2018,2.25
06/12/2018,2.25
07/12/2018,2.25
08/12/2018,2.25
09/12/2018,2.25
10/12/2018,2.25
11/12/2018,2.25
12/12/2018,2.25
13/12/2018,2.25
14/12/2018,2.25
15/12/2018,2.25
16/12/2018,2.25
17/12/2018,2.25
18/12/2018,2.25
19/12/2018,2.25
20/12/2018,2.5
21/12/2018,2.5
22/12/2018,2.5
23/12/2018,2.5
24/12/2018,2.5
25/12/2018,2.5
26/12/2018,2.5
27/12/2018,2.5
28/12/2018,2.5
29/12/2018,2.5
30/12/2018,2.5
31/12/2018,2.5
01/01/2019,2.5
02/01/2019,2.5
03/01/2019,2.5
04/01/2019,2.5
05/01/2019,2.5
06/01/2019,2.5
07/01/2019,2.5
08/01/2019,2.5
09/01/2019,2.5
10/01/2019,2.5
11/01/2019,2.5
12/01/2019,2.5
13/01/2019,2.5
14/01/2019,2.5
15/01/2019,2.5
16/01/2019,2.5
17/01/2019,2.5
18/01/2019,2.5
19/01/2019,2.5
20/01/2019,2.5
21/01/2019,2.5
22/01/2019,2.5
23/01/2019,2.5
24/01/2019,2.5
25/01/2019,2.5
26/01/2019,2.5
27/01/2019,2.5
28/01/2019,2.5
29/01/2019,2.5
30/01/2019,2.5
31/01/2019,2.5
01/02/2019,2.5
02/02/2019,2.5
03/02/2019,2.5
04/02/2019,2.5
05/02/2019,2.5
06/02/2019,2.5
07/02/2019,2.5
08/02/2019,2.5
09/02/2019,2.5
10/02/2019,2.5
11/02/2019,2.5
12/02/2019,2.5
13/02/2019,2.5
14/02/2019,2.5
15/02/2019,2.5
16/02/2019,2.5
17/02/2019,2.5
18/02/2019,2.5
19/02/2019,2.5
20/02/2019,2.5
21/02/2019,2.5
22/02/2019,2.5
23/02/2019,2.5
24/02/2019,2.5
25/02/2019,2.5
26/02/2019,2.5
27/02/2019,2.5
28/02/2019,2.5
01/03/2019,2.5
02/03/2019,2.5
03/03/2019,2.5
04/03/2019,2.5
05/03/2019,2.5
06/03/2019,2.5
07/03/2019,2.5
08/03/2019,2.5
09/03/2019,2.5
10/03/2019,2.5
11/03/2019,2.5
12/03/2019,2.5
13/03/2019,2.5
14/03/2019,2.5
15/03/2019,2.5
16/03/2019,2.5
17/03/2019,2.5
18/03/2019,2.5
19/03/2019,2.5
20/03/2019,2.5
21/03/2019,2.5
22/03/2019,2.5
23/03/2019,2.5
24/03/2019,2.5
25/03/2019,2.5
26/03/2019,2.5
27/03/2019,2.5
28/03/2019,2.5
29/03/2019,2.5
30/03/2019,2.5
31/03/2019,2.5
01/04/2019,2.5
02/04/2019,2.5
03/04/2019,2.5
04/04/2019,2.5
05/04/2019,2.5
06/04/2019,2.5
07/04/2019,2.5
08/04/2019,2.5
09/04/2019,2.5
10/04/2019,2.5
11/04/2019,2.5
12/04/2019,2.5
13/04/2019,2.5
14/04/2019,2.5
15/04/2019,2.5
16/04/2019,2.5
17/04/2019,2.5
18/04/2019,2.5
19/04/2019,2.5
20/04/2019,2.5
21/04/2019,2.5
22/04/2019,2.5
23/04/2019,2.5
24/04/2019,2.5
25/04/2019,2.5
26/04/2019,2.5
27/04/2019,2.5
28/04/2019,2.5
29/04/2019,2.5
30/04/2019,2.5
01/05/2019,2.5
02/05/2019,2.5
03/05/2019,2.5
04/05/2019,2.5
05/05/2019,2.5
06/05/2019,2.5
07/05/2019,2.5
08/05/2019,2.5
09/05/2019,2.5
10/05/2019,2.5
11/05/2019,2.5
12/05/2019,2.5
13/05/2019,2.5
14/05/2019,2.5
15/05/2019,2.5
16/05/2019,2.5
17/05/2019,2.5
18/05/2019,2.5
19/05/2019,2.5
20/05/2019,2.5
21/05/2019,2.5
22/05/2019,2.5
23/05/2019,2.5
24/05/2019,2.5
25/05/2019,2.5
26/05/2019,2.5
27/05/2019,2.5
